DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DP_TUBING,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND
2008-11-21,Well-N2,24.0,,,,,0.0,,,,7147.444362916666,injection
2008-11-22,Well-N2,24.0,,,,,0.0,,,,7532.858284375,injection
2008-11-23,Well-N2,24.0,,,,,0.0,,,,7443.154457083333,injection
2008-11-24,Well-N2,24.0,,,,,0.0,,,,8610.40924125,injection
2008-11-25,Well-N2,24.0,,,,,0.0,,,,9000.0,injection
2008-11-26,Well-N2,24.0,,,,,0.0,,,,8452.7,injection
2008-11-27,Well-N2,24.0,,,,,0.0,,,,8741.4,injection
2008-11-28,Well-N2,24.0,,,,,0.0,,,,8795.0,injection
2008-11-29,Well-N2,24.0,,,,,0.0,,,,8997.9,injection
2008-11-30,Well-N2,24.0,,,,,0.0,,,,8995.7,injection
2008-12-01,Well-N2,24.0,,,,,0.0,,,,8873.2,injection
2008-12-02,Well-N2,24.0,,,,,0.0,,,,8837.0,injection
2008-12-03,Well-N2,24.0,,,,,0.0,,,,8742.0,injection
2008-12-04,Well-N2,24.0,,,,,0.0,,,,8752.0,injection
2008-12-05,Well-N2,24.0,,,,,0.0,,,,8664.0,injection
2008-12-06,Well-N2,24.0,,,,,0.0,,,,8819.0,injection
2008-12-07,Well-N2,24.0,,,,,0.0,,,,8826.0,injection
2008-12-08,Well-N2,24.0,,,,,0.0,,,,7544.0,injection
2008-12-09,Well-N2,24.0,,,,,0.0,,,,9092.942092291667,injection
2008-12-10,Well-N2,24.0,,,,,0.0,,,,8552.00508875,injection
2008-12-11,Well-N2,24.0,,,,,0.0,,,,8196.82099875,injection
2008-12-12,Well-N2,22.41667,,,,,0.0,,,,8509.0,injection
2008-12-13,Well-N2,24.0,,,,,0.0,,,,8771.0,injection
2008-12-14,Well-N2,23.83333,,,,,0.0,,,,8237.0,injection
2008-12-15,Well-N2,24.0,,,,,0.0,,,,8747.0,injection
2008-12-16,Well-N2,24.0,,,,,0.0,,,,8777.0,injection
2008-12-17,Well-N2,24.0,,,,,0.0,,,,8695.0,injection
2008-12-18,Well-N2,24.0,,,,,0.0,,,,8820.0,injection
2008-12-19,Well-N2,24.0,,,,,0.0,,,,8900.0,injection
2008-12-20,Well-N2,24.0,,,,,0.0,,,,8890.0,injection
2008-12-21,Well-N2,24.0,,,,,0.0,,,,8580.0,injection
2008-12-22,Well-N2,24.0,,,,,0.0,,,,8696.0,injection
2008-12-23,Well-N2,24.0,,,,,0.0,,,,8220.4,injection
2008-12-24,Well-N2,24.0,,,,,0.0,,,,8644.8,injection
2008-12-25,Well-N2,24.0,,,,,0.0,,,,8834.0,injection
2008-12-26,Well-N2,24.0,,,,,0.0,,,,8888.5,injection
2008-12-27,Well-N2,24.0,,,,,0.0,,,,9045.2,injection
2008-12-28,Well-N2,24.0,,,,,0.0,,,,9110.1,injection
2008-12-29,Well-N2,24.0,,,,,0.0,,,,9114.1,injection
2008-12-30,Well-N2,24.0,,,,,0.0,,,,8952.0,injection
2008-12-31,Well-N2,24.0,,,,,0.0,,,,8869.331649791666,injection
2009-01-01,Well-N2,24.0,,,,,0.0,,,,8635.0,injection
2009-01-02,Well-N2,24.0,,,,,0.0,,,,8352.207405625,injection
2009-01-03,Well-N2,14.41667,,,,,0.0,,,,5107.0,injection
2009-01-04,Well-N2,24.0,,,,,0.0,,,,8904.003104666666,injection
2009-01-05,Well-N2,24.0,,,,,0.0,,,,8865.8,injection
2009-01-06,Well-N2,17.16666,,,,,0.0,,,,6014.8,injection
2009-01-07,Well-N2,24.0,,,,,0.0,,,,7930.165290416667,injection
2009-01-08,Well-N2,24.0,,,,,0.0,,,,8759.5,injection
2009-01-09,Well-N2,24.0,,,,,0.0,,,,8656.6,injection
2009-01-10,Well-N2,24.0,,,,,0.0,,,,8727.4,injection
2009-01-11,Well-N2,24.0,,,,,0.0,,,,8435.8,injection
2009-01-12,Well-N2,23.83333,,,,,0.0,,,,8358.25,injection
2009-01-13,Well-N2,24.0,,,,,0.0,,,,8869.0,injection
2009-01-14,Well-N2,24.0,,,,,0.0,,,,8736.0,injection
2009-01-15,Well-N2,24.0,,,,,0.0,,,,8762.0,injection
2009-01-16,Well-N2,24.0,,,,,0.0,,,,8731.0,injection
2009-01-17,Well-N2,24.0,,,,,0.0,,,,8838.0,injection
2009-01-18,Well-N2,24.0,,,,,0.0,,,,8702.0,injection
2009-01-19,Well-N2,24.0,,,,,0.0,,,,8837.0,injection
2009-01-20,Well-N2,24.0,,,,,0.0,,,,8835.0,injection
2009-01-21,Well-N2,22.175,,,,,0.0,,,,8561.0,injection
2009-01-22,Well-N2,19.99166,,,,,0.0,,,,8778.0,injection
2009-01-23,Well-N2,24.0,,,,,0.0,,,,8319.2,injection
2009-01-24,Well-N2,24.0,,,,,0.0,,,,8721.4,injection
2009-01-25,Well-N2,24.0,,,,,0.0,,,,8661.3,injection
2009-01-26,Well-N2,24.0,,,,,0.0,,,,8774.0,injection
2009-01-27,Well-N2,24.0,,,,,0.0,,,,8800.0,injection
2009-01-28,Well-N2,13.75833,,,,,0.0,,,,5195.0,injection
2009-01-29,Well-N2,10.15833,,,,,0.0,,,,3681.0,injection
2009-01-30,Well-N2,24.0,,,,,0.0,,,,8642.0,injection
2009-01-31,Well-N2,24.0,,,,,0.0,,,,8466.0,injection
2009-02-01,Well-N2,16.0,,,,,0.0,,,,5688.0,injection
2009-02-02,Well-N2,24.0,,,,,0.0,,,,8213.0,injection
2009-02-03,Well-N2,24.0,,,,,0.0,,,,8703.3,injection
2009-02-04,Well-N2,8.83333,,,,,0.0,,,,3184.6,injection
2009-02-05,Well-N2,21.91666,,,,,0.0,,,,7658.3,injection
2009-02-06,Well-N2,24.0,,,,,0.0,,,,8511.5,injection
2009-02-07,Well-N2,24.0,,,,,0.0,,,,8589.1,injection
2009-02-08,Well-N2,24.0,,,,,0.0,,,,8567.5,injection
2009-02-09,Well-N2,24.0,,,,,0.0,,,,6879.0,injection
2009-02-10,Well-N2,24.0,,,,,0.0,,,,8607.762442916666,injection
2009-02-11,Well-N2,24.0,,,,,0.0,,,,8278.7,injection
2009-02-12,Well-N2,24.0,,,,,0.0,,,,8436.0,injection
2009-02-13,Well-N2,18.33333,,,,,0.0,,,,6894.0,injection
2009-02-14,Well-N2,24.0,,,,,0.0,,,,8396.1,injection
2009-02-15,Well-N2,24.0,,,,,0.0,,,,8455.0,injection
2009-02-16,Well-N2,20.66667,,,,,0.0,,,,7746.2,injection
2009-02-17,Well-N2,24.0,,,,,0.0,,,,8461.8,injection
2009-02-18,Well-N2,24.0,,,,,0.0,,,,8101.9,injection
2009-02-19,Well-N2,24.0,,,,,0.0,,,,8339.4,injection
2009-02-20,Well-N2,24.0,,,,,0.0,,,,8687.0,injection
2009-02-21,Well-N2,24.0,,,,,0.0,,,,8574.0,injection
2009-02-22,Well-N2,24.0,,,,,0.0,,,,8738.750717083334,injection
2009-02-23,Well-N2,24.0,,,,,0.0,,,,8739.1,injection
2009-02-24,Well-N2,22.0,,,,,0.0,,,,8090.0,injection
2009-02-25,Well-N2,24.0,,,,,0.0,,,,8905.0,injection
2009-02-26,Well-N2,24.0,,,,,0.0,,,,8850.0,injection
2009-02-27,Well-N2,24.0,,,,,0.0,,,,8934.0,injection
2009-02-28,Well-N2,24.0,,,,,0.0,,,,8873.0,injection
2009-03-01,Well-N2,24.0,,,,,0.0,,,,8904.0,injection
2009-03-02,Well-N2,24.0,,,,,0.0,,,,8910.0,injection
2009-03-03,Well-N2,24.0,,,,,0.0,,,,8551.7,injection
2009-03-04,Well-N2,20.75,,,,,0.0,,,,8359.0,injection
2009-03-05,Well-N2,13.25,,,,,0.0,,,,5191.35,injection
2009-03-06,Well-N2,19.025,,,,,0.0,,,,7355.0,injection
2009-03-07,Well-N2,17.975,,,,,0.0,,,,7542.0,injection
2009-03-08,Well-N2,24.0,,,,,0.0,,,,10013.6,injection
2009-03-09,Well-N2,18.525,,,,,0.0,,,,6777.0,injection
2009-03-10,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-11,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-12,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-13,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-14,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-15,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-16,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-17,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-18,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-19,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-20,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-21,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-22,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-23,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-24,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-25,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-26,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-27,Well-N2,0.0,,,,,0.0,,,,,injection
2009-03-28,Well-N2,8.05833,,,,,0.0,,,,3187.0,injection
2009-03-29,Well-N2,6.35834,,,,,0.0,,,,2809.0,injection
2009-03-30,Well-N2,0.64167,,,,,0.0,,,,255.0,injection
2009-03-31,Well-N2,24.0,,,,,0.0,,,,3819.7,injection
2009-04-01,Well-N2,24.0,,,,,0.0,,,,4708.3,injection
2009-04-02,Well-N2,24.0,,,,,0.0,,,,4567.45,injection
2009-04-03,Well-N2,24.0,,,,,0.0,,,,4476.95,injection
2009-04-04,Well-N2,24.0,,,,,0.0,,,,4716.8,injection
2009-04-05,Well-N2,22.525,,,,,0.0,,,,4045.6,injection
2009-04-06,Well-N2,0.0,,,,,0.0,,,,,injection
2009-04-07,Well-N2,0.0,,,,,0.0,,,,0.0,injection
2009-04-08,Well-N2,9.525,,,,,0.0,,,,1815.0,injection
2009-04-09,Well-N2,16.33333,,,,,0.0,,,,2981.0,injection
2009-04-10,Well-N2,0.30833,,,,,0.0,,,,264.64778,injection
2009-04-11,Well-N2,0.0,,,,,0.0,,,,,injection
2009-04-12,Well-N2,12.85833,,,,,0.0,,,,2659.0,injection
2009-04-13,Well-N2,24.0,,,,,0.0,,,,4553.0,injection
2009-04-14,Well-N2,24.0,,,,,0.0,,,,3646.5,injection
2009-04-15,Well-N2,3.975,,,,,0.0,,,,699.5,injection
2009-04-16,Well-N2,20.52501,,,,,0.0,,,,3204.1,injection
2009-04-17,Well-N2,24.0,,,,,0.0,,,,4560.0,injection
2009-04-18,Well-N2,13.14166,,,,,0.0,,,,2450.0,injection
2009-04-19,Well-N2,6.025,,,,,0.0,,,,1238.0,injection
2009-04-20,Well-N2,24.0,,,,,0.0,,,,4350.7,injection
2009-04-21,Well-N2,24.0,,,,,0.0,,,,4405.0,injection
2009-04-22,Well-N2,18.33334,,,,,0.0,,,,3261.0,injection
2009-04-23,Well-N2,24.0,,,,,0.0,,,,4269.0,injection
2009-04-24,Well-N2,24.0,,,,,0.0,,,,4459.0,injection
2009-04-25,Well-N2,24.0,,,,,0.0,,,,4454.0,injection
2009-04-26,Well-N2,24.0,,,,,0.0,,,,4411.0,injection
2009-04-27,Well-N2,24.0,,,,,0.0,,,,5267.0,injection
2009-04-28,Well-N2,24.0,,,,,0.0,,,,6018.0,injection
2009-04-29,Well-N2,24.0,,,,,0.0,,,,6307.7,injection
2009-04-30,Well-N2,24.0,,,,,0.0,,,,7030.3,injection
2009-05-01,Well-N2,24.0,,,,,0.0,,,,7004.9,injection
2009-05-02,Well-N2,24.0,,,,,0.0,,,,6995.4,injection
2009-05-03,Well-N2,24.0,,,,,0.0,,,,6921.9,injection
2009-05-04,Well-N2,5.975,,,,,0.0,,,,1611.4,injection
2009-05-05,Well-N2,8.02499,,,,,0.0,,,,2361.7984772916666,injection
2009-05-06,Well-N2,23.83333,,,,,0.0,,,,6361.7,injection
2009-05-07,Well-N2,21.16667,,,,,0.0,,,,6640.038636363636,injection
2009-05-08,Well-N2,24.0,,,,,0.0,,,,8009.937957916667,injection
2009-05-09,Well-N2,24.0,,,,,0.0,,,,7958.0,injection
2009-05-10,Well-N2,24.0,,,,,0.0,,,,7912.869018958333,injection
2009-05-11,Well-N2,24.0,,,,,0.0,,,,7937.9603577083335,injection
2009-05-12,Well-N2,24.0,,,,,0.0,,,,8288.2,injection
2009-05-13,Well-N2,24.0,,,,,0.0,,,,8231.0,injection
2009-05-14,Well-N2,24.0,,,,,0.0,,,,8454.31,injection
2009-05-15,Well-N2,24.0,,,,,0.0,,,,8366.84,injection
2009-05-16,Well-N2,24.0,,,,,0.0,,,,8405.18,injection
2009-05-17,Well-N2,24.0,,,,,0.0,,,,8382.61,injection
2009-05-18,Well-N2,24.0,,,,,0.0,,,,8436.97,injection
2009-05-19,Well-N2,24.0,,,,,0.0,,,,8032.0,injection
2009-05-20,Well-N2,24.0,,,,,0.0,,,,8512.0,injection
2009-05-21,Well-N2,24.0,,,,,0.0,,,,8517.0,injection
2009-05-22,Well-N2,24.0,,,,,0.0,,,,8711.0,injection
2009-05-23,Well-N2,24.0,,,,,0.0,,,,8597.0,injection
2009-05-24,Well-N2,24.0,,,,,0.0,,,,8539.0,injection
2009-05-25,Well-N2,24.0,,,,,0.0,,,,8592.0,injection
2009-05-26,Well-N2,24.0,,,,,0.0,,,,8569.5,injection
2009-05-27,Well-N2,24.0,,,,,0.0,,,,8520.0,injection
2009-05-28,Well-N2,24.0,,,,,0.0,,,,8575.0,injection
2009-05-29,Well-N2,24.0,,,,,0.0,,,,6975.0,injection
2009-05-30,Well-N2,24.0,,,,,0.0,,,,6078.0,injection
2009-05-31,Well-N2,24.0,,,,,0.0,,,,5836.0,injection
2009-06-01,Well-N2,23.66667,,,,,0.0,,,,6102.0,injection
2009-06-02,Well-N2,24.0,,,,,0.0,,,,6432.0,injection
2009-06-03,Well-N2,24.0,,,,,0.0,,,,4589.356613541667,injection
2009-06-04,Well-N2,24.0,,,,,0.0,,,,4367.0,injection
2009-06-05,Well-N2,24.0,,,,,0.0,,,,4307.0,injection
2009-06-06,Well-N2,18.48333,,,,,0.0,,,,3264.9,injection
2009-06-07,Well-N2,24.0,,,,,0.0,,,,4400.0,injection
2009-06-08,Well-N2,24.0,,,,,0.0,,,,4312.0,injection
2009-06-09,Well-N2,24.0,,,,,0.0,,,,3937.2,injection
2009-06-10,Well-N2,24.0,,,,,0.0,,,,3817.6,injection
2009-06-11,Well-N2,20.83333,,,,,0.0,,,,3324.6,injection
2009-06-12,Well-N2,24.0,,,,,0.0,,,,4043.0,injection
2009-06-13,Well-N2,21.33333,,,,,0.0,,,,3446.9,injection
2009-06-14,Well-N2,13.05833,,,,,0.0,,,,1399.8,injection
2009-06-15,Well-N2,17.35833,,,,,0.0,,,,2759.6,injection
2009-06-16,Well-N2,24.0,,,,,0.0,,,,4261.0,injection
2009-06-17,Well-N2,24.0,,,,,0.0,,,,4284.0,injection
2009-06-18,Well-N2,24.0,,,,,0.0,,,,4614.816108541667,injection
2009-06-19,Well-N2,24.0,,,,,0.0,,,,4746.852005208333,injection
2009-06-20,Well-N2,24.0,,,,,0.0,,,,4681.608070416667,injection
2009-06-21,Well-N2,24.0,,,,,0.0,,,,4750.8198625,injection
2009-06-22,Well-N2,24.0,,,,,0.0,,,,4560.581962916666,injection
2009-06-23,Well-N2,24.0,,,,,0.0,,,,4765.3,injection
2009-06-24,Well-N2,24.0,,,,,0.0,,,,4801.5,injection
2009-06-25,Well-N2,24.0,,,,,0.0,,,,4801.8,injection
2009-06-26,Well-N2,24.0,,,,,0.0,,,,4210.0,injection
2009-06-27,Well-N2,24.0,,,,,0.0,,,,5177.6,injection
2009-06-28,Well-N2,24.0,,,,,0.0,,,,5637.3,injection
2009-06-29,Well-N2,24.0,,,,,0.0,,,,5354.0,injection
2009-06-30,Well-N2,24.0,,,,,0.0,,,,6054.070648125,injection
2009-07-01,Well-N2,24.0,,,,,0.0,,,,6158.0,injection
2009-07-02,Well-N2,24.0,,,,,0.0,,,,6183.0,injection
2009-07-03,Well-N2,24.0,,,,,0.0,,,,6179.79,injection
2009-07-04,Well-N2,24.0,,,,,0.0,,,,6213.0,injection
2009-07-05,Well-N2,24.0,,,,,0.0,,,,6219.8,injection
2009-07-06,Well-N2,24.0,,,,,0.0,,,,5656.5,injection
2009-07-07,Well-N2,24.0,,,,,0.0,,,,5832.0,injection
2009-07-08,Well-N2,24.0,,,,,0.0,,,,5871.0,injection
2009-07-09,Well-N2,24.0,,,,,0.0,,,,5882.0,injection
2009-07-10,Well-N2,24.0,,,,,0.0,,,,5926.0,injection
2009-07-11,Well-N2,24.0,,,,,0.0,,,,5438.0,injection
2009-07-12,Well-N2,24.0,,,,,0.0,,,,5053.0,injection
2009-07-13,Well-N2,24.0,,,,,0.0,,,,5063.0,injection
2009-07-14,Well-N2,24.0,,,,,0.0,,,,4995.0,injection
2009-07-15,Well-N2,24.0,,,,,0.0,,,,4906.0,injection
2009-07-16,Well-N2,21.5,,,,,0.0,,,,3942.0,injection
2009-07-17,Well-N2,24.0,,,,,0.0,,,,6697.7,injection
2009-07-18,Well-N2,24.0,,,,,0.0,,,,7696.4,injection
2009-07-19,Well-N2,17.33333,,,,,0.0,,,,5318.9,injection
2009-07-20,Well-N2,24.0,,,,,0.0,,,,8009.0,injection
2009-07-21,Well-N2,24.0,,,,,0.0,,,,8041.6,injection
2009-07-22,Well-N2,24.0,,,,,0.0,,,,8255.2,injection
2009-07-23,Well-N2,24.0,,,,,0.0,,,,8105.9,injection
2009-07-24,Well-N2,24.0,,,,,0.0,,,,8043.4,injection
2009-07-25,Well-N2,24.0,,,,,0.0,,,,8143.5,injection
2009-07-26,Well-N2,24.0,,,,,0.0,,,,8037.6,injection
2009-07-27,Well-N2,24.0,,,,,0.0,,,,8061.4,injection
2009-07-28,Well-N2,24.0,,,,,0.0,,,,7913.0,injection
2009-07-29,Well-N2,24.0,,,,,0.0,,,,7891.126125416667,injection
2009-07-30,Well-N2,24.0,,,,,0.0,,,,7860.917346041667,injection
2009-07-31,Well-N2,24.0,,,,,0.0,,,,7853.285216666667,injection
2009-08-01,Well-N2,24.0,,,,,0.0,,,,6452.0,injection
2009-08-02,Well-N2,24.0,,,,,0.0,,,,8495.4718725,injection
2009-08-03,Well-N2,24.0,,,,,0.0,,,,6745.5,injection
2009-08-04,Well-N2,24.0,,,,,0.0,,,,4419.0,injection
2009-08-05,Well-N2,24.0,,,,,0.0,,,,4679.15,injection
2009-08-06,Well-N2,24.0,,,,,0.0,,,,5373.8,injection
2009-08-07,Well-N2,22.90833,,,,,0.0,,,,4742.0,injection
2009-08-08,Well-N2,8.25834,,,,,0.0,,,,1366.0,injection
2009-08-09,Well-N2,24.0,,,,,0.0,,,,5355.0,injection
2009-08-10,Well-N2,24.0,,,,,0.0,,,,4734.0,injection
2009-08-11,Well-N2,24.0,,,,,0.0,,,,4743.0,injection
2009-08-12,Well-N2,24.0,,,,,0.0,,,,5141.73810625,injection
2009-08-13,Well-N2,24.0,,,,,0.0,,,,5147.0,injection
2009-08-14,Well-N2,24.0,,,,,0.0,,,,4767.0,injection
2009-08-15,Well-N2,24.0,,,,,0.0,,,,5866.0,injection
2009-08-16,Well-N2,24.0,,,,,0.0,,,,8189.0,injection
2009-08-17,Well-N2,24.0,,,,,0.0,,,,8195.0,injection
2009-08-18,Well-N2,24.0,,,,,0.0,,,,8158.0,injection
2009-08-19,Well-N2,24.0,,,,,0.0,,,,8125.0,injection
2009-08-20,Well-N2,24.0,,,,,0.0,,,,8187.0,injection
2009-08-21,Well-N2,24.0,,,,,0.0,,,,8129.0,injection
2009-08-22,Well-N2,24.0,,,,,0.0,,,,7839.0,injection
2009-08-23,Well-N2,24.0,,,,,0.0,,,,8284.0,injection
2009-08-24,Well-N2,24.0,,,,,0.0,,,,8037.0,injection
2009-08-25,Well-N2,24.0,,,,,0.0,,,,8392.0,injection
2009-08-26,Well-N2,13.99166,,,,,0.0,,,,4112.0,injection
2009-08-27,Well-N2,21.34167,,,,,0.0,,,,7333.0,injection
2009-08-28,Well-N2,24.0,,,,,0.0,,,,8180.0,injection
2009-08-29,Well-N2,24.0,,,,,0.0,,,,7727.0,injection
2009-08-30,Well-N2,24.0,,,,,0.0,,,,7482.0,injection
2009-08-31,Well-N2,13.32499,,,,,0.0,,,,4078.0,injection
2009-09-01,Well-N2,0.0,,,,,0.0,,,,,injection
2009-09-02,Well-N2,0.0,,,,,0.0,,,,,injection
2009-09-03,Well-N2,0.0,,,,,0.0,,,,,injection
2009-09-04,Well-N2,0.0,,,,,0.0,,,,,injection
2009-09-05,Well-N2,18.84167,,,,,0.0,,,,7720.3,injection
2009-09-06,Well-N2,24.0,,,,,0.0,,,,8239.43934625,injection
2009-09-07,Well-N2,24.0,,,,,0.0,,,,8118.3,injection
2009-09-08,Well-N2,24.0,,,,,0.0,,,,8628.269454583333,injection
2009-09-09,Well-N2,24.0,,,,,0.0,,,,8725.657760416667,injection
2009-09-10,Well-N2,24.0,,,,,0.0,,,,8453.0,injection
2009-09-11,Well-N2,24.0,,,,,0.0,,,,7108.748337083333,injection
2009-09-12,Well-N2,24.0,,,,,0.0,,,,8375.0,injection
2009-09-13,Well-N2,24.0,,,,,0.0,,,,7473.993927291666,injection
2009-09-14,Well-N2,24.0,,,,,0.0,,,,8041.641623958333,injection
2009-09-15,Well-N2,23.5,,,,,0.0,,,,7309.6,injection
2009-09-16,Well-N2,24.0,,,,,0.0,,,,8000.0,injection
2009-09-17,Well-N2,24.0,,,,,0.0,,,,7283.0,injection
2009-09-18,Well-N2,24.0,,,,,0.0,,,,8000.0,injection
2009-09-19,Well-N2,24.0,,,,,0.0,,,,8228.593201458334,injection
2009-09-20,Well-N2,24.0,,,,,0.0,,,,8218.961211666667,injection
2009-09-21,Well-N2,24.0,,,,,0.0,,,,7958.7,injection
2009-09-22,Well-N2,24.0,,,,,0.0,,,,7993.0,injection
2009-09-23,Well-N2,24.0,,,,,0.0,,,,8005.0,injection
2009-09-24,Well-N2,24.0,,,,,0.0,,,,8063.0,injection
2009-09-25,Well-N2,24.0,,,,,0.0,,,,8161.0,injection
2009-09-26,Well-N2,10.825,,,,,0.0,,,,3668.0,injection
2009-09-27,Well-N2,0.0,,,,,0.0,,,,,injection
2009-09-28,Well-N2,0.0,,,,,0.0,,,,,injection
2009-09-29,Well-N2,0.0,,,,,0.0,,,,,injection
2009-09-30,Well-N2,0.0,,,,,0.0,,,,,injection
2009-10-01,Well-N2,14.17501,,,,,0.0,,,,4026.0,injection
2009-10-02,Well-N2,24.0,,,,,0.0,,,,7845.0,injection
2009-10-03,Well-N2,24.0,,,,,0.0,,,,7753.0,injection
2009-10-04,Well-N2,24.0,,,,,0.0,,,,7770.0,injection
2009-10-05,Well-N2,23.16,,,,,0.0,,,,7440.0,injection
2009-10-06,Well-N2,24.0,,,,,0.0,,,,7143.961802291667,injection
2009-10-07,Well-N2,24.0,,,,,0.0,,,,7884.36181625,injection
2009-10-08,Well-N2,24.0,,,,,0.0,,,,7587.5826414583335,injection
2009-10-09,Well-N2,24.0,,,,,0.0,,,,7202.067748958333,injection
2009-10-10,Well-N2,24.0,,,,,0.0,,,,7085.269867083333,injection
2009-10-11,Well-N2,24.0,,,,,0.0,,,,7172.617049791666,injection
2009-10-12,Well-N2,24.0,,,,,0.0,,,,7124.515426458333,injection
2009-10-13,Well-N2,19.33333,,,,,0.0,,,,5422.67775475,injection
2009-10-14,Well-N2,24.0,,,,,0.0,,,,6000.44697625,injection
2009-10-15,Well-N2,18.5,,,,,0.0,,,,5888.367430263158,injection
2009-10-16,Well-N2,24.0,,,,,0.0,,,,5660.6652825,injection
2009-10-17,Well-N2,5.99166,,,,,0.0,,,,1399.0,injection
2009-10-18,Well-N2,7.175,,,,,0.0,,,,1510.0,injection
2009-10-19,Well-N2,24.0,,,,,0.0,,,,8297.130218333334,injection
2009-10-20,Well-N2,24.0,,,,,0.0,,,,6473.667007708334,injection
2009-10-21,Well-N2,24.0,,,,,0.0,,,,6876.721290416666,injection
2009-10-22,Well-N2,24.0,,,,,0.0,,,,7028.955521458333,injection
2009-10-23,Well-N2,24.0,,,,,0.0,,,,6582.44091,injection
2009-10-24,Well-N2,19.58334,,,,,0.0,,,,5729.909475121951,injection
2009-10-25,Well-N2,24.0,,,,,0.0,,,,6570.4,injection
2009-10-26,Well-N2,24.0,,,,,0.0,,,,6828.431869791667,injection
2009-10-27,Well-N2,24.0,,,,,0.0,,,,7054.315780625,injection
2009-10-28,Well-N2,24.0,,,,,0.0,,,,7051.6387175,injection
2009-10-29,Well-N2,22.33334,,,,,0.0,,,,6396.0,injection
2009-10-30,Well-N2,24.0,,,,,0.0,,,,7023.393051041667,injection
2009-10-31,Well-N2,24.0,,,,,0.0,,,,7018.692856041666,injection
2009-11-01,Well-N2,24.0,,,,,0.0,,,,6873.6895289583335,injection
2009-11-02,Well-N2,24.0,,,,,0.0,,,,6898.546020625,injection
2009-11-03,Well-N2,24.0,,,,,0.0,,,,6977.0,injection
2009-11-04,Well-N2,21.16666,,,,,0.0,,,,4964.0,injection
2009-11-05,Well-N2,24.0,,,,,0.0,,,,7042.0,injection
2009-11-06,Well-N2,24.0,,,,,0.0,,,,6694.0,injection
2009-11-07,Well-N2,24.0,,,,,0.0,,,,6702.0,injection
2009-11-08,Well-N2,24.0,,,,,0.0,,,,6807.0,injection
2009-11-09,Well-N2,21.66667,,,,,0.0,,,,6280.0,injection
2009-11-10,Well-N2,24.0,,,,,0.0,,,,6960.544864583333,injection
2009-11-11,Well-N2,24.0,,,,,0.0,,,,6856.146286041667,injection
2009-11-12,Well-N2,24.0,,,,,0.0,,,,6844.957352291667,injection
2009-11-13,Well-N2,24.0,,,,,0.0,,,,6857.715713541666,injection
2009-11-14,Well-N2,24.0,,,,,0.0,,,,7180.0,injection
2009-11-15,Well-N2,24.0,,,,,0.0,,,,7166.5,injection
2009-11-16,Well-N2,24.0,,,,,0.0,,,,6879.0,injection
2009-11-17,Well-N2,24.0,,,,,0.0,,,,6718.703674791666,injection
2009-11-18,Well-N2,24.0,,,,,0.0,,,,6898.0,injection
2009-11-19,Well-N2,24.0,,,,,0.0,,,,6894.0,injection
2009-11-20,Well-N2,21.33333,,,,,0.0,,,,5790.0,injection
2009-11-21,Well-N2,24.0,,,,,0.0,,,,6896.0,injection
2009-11-22,Well-N2,24.0,,,,,0.0,,,,6966.0,injection
2009-11-23,Well-N2,21.08333,,,,,0.0,,,,5878.0,injection
2009-11-24,Well-N2,20.66667,,,,,0.0,,,,6936.734484047619,injection
2009-11-25,Well-N2,24.0,,,,,0.0,,,,7111.896805,injection
2009-11-26,Well-N2,24.0,,,,,0.0,,,,7421.399551666666,injection
2009-11-27,Well-N2,24.0,,,,,0.0,,,,8459.0,injection
2009-11-28,Well-N2,24.0,,,,,0.0,,,,8579.882141041666,injection
2009-11-29,Well-N2,23.66667,,,,,0.0,,,,7993.151458541666,injection
2009-11-30,Well-N2,24.0,,,,,0.0,,,,8408.0,injection
2009-12-01,Well-N2,24.0,,,,,0.0,,,,8536.333984375,injection
2009-12-02,Well-N2,24.0,,,,,0.0,,,,8502.611358541666,injection
2009-12-03,Well-N2,24.0,,,,,0.0,,,,8538.266342083334,injection
2009-12-04,Well-N2,24.0,,,,,0.0,,,,8230.936706041666,injection
2009-12-05,Well-N2,24.0,,,,,0.0,,,,8198.998916875,injection
